,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30928,24,blue-collar,single,secondary,no,-424,yes,no,cellular,20,apr,10,6,194,0,failure,no
30929,21,blue-collar,single,secondary,no,1385,yes,no,cellular,20,apr,12,5,194,0,failure,no
30930,36,blue-collar,married,secondary,no,1589,yes,no,cellular,20,apr,345,2,341,6,other,no
30931,32,admin.,married,secondary,no,413,yes,no,cellular,20,apr,95,3,341,2,failure,no
30932,35,self-employed,single,tertiary,no,329,yes,no,cellular,20,apr,19,7,194,0,failure,no
30933,30,management,single,tertiary,no,638,yes,no,cellular,20,apr,483,2,291,6,other,no
30934,28,blue-collar,married,secondary,no,1843,yes,no,cellular,20,apr,415,2,194,0,failure,no
30935,50,admin.,married,secondary,no,663,yes,no,cellular,20,apr,630,3,194,0,failure,no
30936,22,student,single,secondary,no,3982,no,no,cellular,20,apr,206,1,194,0,failure,yes
30937,45,blue-collar,married,secondary,no,-258,yes,no,telephone,20,apr,384,5,194,0,failure,no
30938,33,blue-collar,married,secondary,no,1722,yes,no,cellular,20,apr,7,7,194,0,failure,no
30939,39,management,single,tertiary,no,1340,yes,no,cellular,20,apr,287,3,194,0,failure,no
30940,50,blue-collar,married,primary,no,4121,yes,yes,cellular,20,apr,184,2,151,1,failure,no
30941,32,services,single,secondary,no,659,yes,no,cellular,20,apr,12,6,194,0,failure,no
30942,52,technician,married,secondary,no,386,no,no,cellular,20,apr,438,1,194,0,failure,yes
30943,42,blue-collar,married,secondary,no,732,yes,no,telephone,20,apr,33,1,339,1,failure,no
30944,28,blue-collar,married,secondary,no,1021,yes,no,cellular,20,apr,774,2,326,1,other,no
30945,30,management,single,secondary,no,161,yes,no,cellular,20,apr,397,3,194,0,failure,no
30946,43,services,married,secondary,no,1625,yes,no,cellular,20,apr,390,1,194,0,failure,no
30947,46,technician,married,secondary,no,0,no,no,telephone,20,apr,173,2,194,0,failure,no
30948,37,blue-collar,married,secondary,no,2697,yes,no,cellular,20,apr,430,1,194,0,failure,no
30949,50,entrepreneur,married,primary,no,431,yes,no,cellular,20,apr,12,5,194,0,failure,no
30950,32,management,married,tertiary,no,101,yes,yes,cellular,20,apr,383,1,194,0,failure,no
30951,32,blue-collar,married,secondary,no,112,yes,no,cellular,20,apr,311,1,321,1,other,no
30952,35,blue-collar,married,primary,no,1347,yes,yes,cellular,20,apr,360,1,194,0,failure,no
30953,37,blue-collar,married,secondary,no,903,yes,no,cellular,20,apr,124,1,194,0,failure,no
30954,30,services,single,secondary,no,138,yes,no,cellular,20,apr,187,1,194,0,failure,no
30955,49,technician,married,secondary,no,-147,yes,no,cellular,20,apr,390,1,194,0,failure,no
30956,42,blue-collar,married,primary,no,1156,yes,no,telephone,20,apr,37,1,194,0,failure,no
30957,36,admin.,single,secondary,no,733,yes,no,cellular,20,apr,176,1,322,2,other,no
30958,31,blue-collar,married,secondary,no,2289,yes,yes,cellular,20,apr,79,1,151,1,failure,no
30959,31,blue-collar,single,primary,no,2488,yes,no,cellular,20,apr,14,1,194,0,failure,no
30960,38,services,married,secondary,no,0,yes,no,cellular,20,apr,506,2,194,0,failure,no
30961,34,blue-collar,married,secondary,no,2076,yes,no,cellular,20,apr,257,1,194,0,failure,no
30962,36,management,married,tertiary,no,535,no,no,cellular,20,apr,150,2,194,0,failure,yes
30963,32,services,single,secondary,no,808,yes,no,cellular,20,apr,322,1,194,0,failure,no
30964,31,management,divorced,tertiary,no,1742,yes,no,cellular,20,apr,156,1,194,0,failure,no
30965,29,blue-collar,married,secondary,no,1238,yes,no,cellular,20,apr,478,1,341,1,failure,no
30966,42,blue-collar,married,secondary,no,165,no,no,telephone,20,apr,169,1,194,0,failure,no
30967,32,blue-collar,single,secondary,no,395,yes,yes,cellular,20,apr,339,1,194,0,failure,no
30968,52,technician,married,tertiary,no,646,yes,no,cellular,20,apr,220,1,194,0,failure,no
30969,34,admin.,married,secondary,no,-314,yes,yes,cellular,20,apr,374,3,307,3,other,no
30970,33,technician,married,secondary,no,359,yes,no,cellular,20,apr,210,1,242,1,other,no
30971,34,blue-collar,single,secondary,no,0,yes,no,cellular,20,apr,525,1,194,0,failure,no
30972,32,blue-collar,single,secondary,no,3044,yes,no,cellular,20,apr,533,1,194,0,failure,no
30973,39,technician,married,secondary,no,834,yes,yes,cellular,20,apr,390,1,194,0,failure,no
30974,61,management,single,tertiary,no,2,no,no,cellular,20,apr,122,3,194,0,failure,no
30975,22,student,single,secondary,no,466,yes,no,cellular,20,apr,269,1,194,0,failure,no
30976,37,blue-collar,married,primary,no,287,yes,no,telephone,20,apr,73,3,325,3,failure,no
30977,37,blue-collar,married,primary,no,15,yes,yes,cellular,20,apr,136,3,194,0,failure,no
30978,56,technician,married,secondary,no,0,yes,no,cellular,20,apr,249,1,194,0,failure,no
30979,32,technician,married,secondary,no,286,no,no,cellular,20,apr,60,1,343,4,failure,no
30980,31,technician,single,secondary,no,1222,yes,no,cellular,20,apr,186,3,194,0,failure,no
30981,45,blue-collar,married,primary,no,658,yes,no,telephone,20,apr,406,3,270,2,failure,no
30982,36,blue-collar,married,primary,no,345,yes,no,cellular,20,apr,223,1,194,0,failure,no
30983,32,services,married,secondary,no,197,yes,no,cellular,20,apr,421,4,194,0,failure,no
30984,28,management,single,secondary,no,2840,no,no,cellular,20,apr,227,5,194,0,failure,yes
30985,47,management,married,primary,no,1122,yes,no,cellular,20,apr,222,5,194,0,failure,no
30986,35,management,married,tertiary,no,43,yes,no,cellular,20,apr,860,1,194,0,failure,yes
30987,57,admin.,married,primary,no,202,yes,no,cellular,20,apr,207,1,346,2,failure,no
30988,33,blue-collar,married,primary,no,217,yes,no,cellular,20,apr,198,1,339,3,failure,no
30989,32,admin.,single,secondary,no,-45,yes,no,cellular,20,apr,68,1,325,2,other,no
30990,43,technician,married,primary,no,2586,yes,no,cellular,20,apr,354,1,194,0,failure,no
30991,35,management,married,tertiary,no,1473,yes,no,cellular,20,apr,17,6,322,4,other,no
30992,40,blue-collar,married,primary,no,2364,yes,no,cellular,20,apr,62,4,194,0,failure,no
30993,56,unemployed,divorced,secondary,no,283,yes,yes,cellular,20,apr,89,3,341,2,failure,no
30994,57,technician,married,tertiary,no,3082,yes,yes,cellular,20,apr,267,2,294,3,failure,no
30995,46,blue-collar,married,primary,no,292,yes,no,cellular,20,apr,386,2,234,4,failure,no
30996,56,services,single,secondary,no,699,yes,no,cellular,20,apr,193,1,194,0,failure,no
30997,58,retired,married,primary,no,745,yes,no,cellular,20,apr,23,1,194,0,failure,no
30998,46,blue-collar,divorced,secondary,no,168,yes,no,cellular,20,apr,255,1,336,4,other,no
30999,40,blue-collar,single,secondary,no,169,yes,no,cellular,20,apr,214,1,346,1,failure,no
31000,36,management,married,tertiary,no,928,yes,no,cellular,20,apr,239,1,194,0,failure,no
31001,30,technician,single,secondary,no,513,yes,no,cellular,20,apr,241,1,194,0,failure,no
31002,34,management,single,tertiary,no,8038,yes,no,cellular,20,apr,29,3,152,1,failure,no
31003,52,services,divorced,secondary,no,1430,yes,no,telephone,20,apr,121,4,194,0,failure,no
31004,31,blue-collar,single,primary,no,71,yes,no,cellular,20,apr,185,3,336,6,failure,no
31005,29,admin.,married,secondary,no,1489,yes,no,cellular,20,apr,399,1,194,0,failure,no
31006,41,blue-collar,married,secondary,no,1334,yes,no,cellular,20,apr,234,5,194,0,failure,no
31007,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,19,6,194,0,failure,no
31008,34,management,single,tertiary,no,5452,no,no,cellular,20,apr,96,1,245,5,other,no
31009,43,admin.,married,secondary,no,101,yes,no,cellular,20,apr,131,2,349,3,failure,no
31010,50,blue-collar,married,primary,no,3304,yes,no,cellular,20,apr,218,1,194,0,failure,no
31011,34,management,single,tertiary,no,556,yes,no,cellular,20,apr,143,2,194,0,failure,no
31012,30,services,married,secondary,no,4867,yes,yes,telephone,20,apr,8,6,306,3,other,no
31013,31,admin.,single,secondary,no,483,yes,yes,cellular,20,apr,159,2,194,0,failure,no
31014,33,admin.,married,secondary,no,6,yes,no,cellular,20,apr,386,1,349,3,other,no
31015,30,unemployed,single,secondary,no,8304,no,no,cellular,20,apr,245,1,194,0,failure,no
31016,36,blue-collar,married,secondary,no,6699,yes,no,cellular,20,apr,201,3,194,0,failure,no
31017,34,entrepreneur,married,secondary,yes,-538,yes,no,cellular,20,apr,428,1,194,0,failure,no
31018,43,admin.,married,secondary,no,1220,yes,no,cellular,20,apr,349,2,339,1,other,no
31019,27,student,single,secondary,no,2784,yes,no,telephone,20,apr,153,1,328,1,failure,no
31020,28,unemployed,married,secondary,no,1,no,no,cellular,20,apr,128,1,194,0,failure,no
31021,53,admin.,married,secondary,no,225,yes,no,cellular,20,apr,304,1,340,1,failure,no
31022,30,management,married,tertiary,no,860,yes,no,cellular,20,apr,185,1,194,0,failure,no
31023,34,blue-collar,single,secondary,no,550,yes,no,cellular,20,apr,90,3,346,1,failure,no
31024,33,blue-collar,married,secondary,no,2502,yes,no,cellular,20,apr,285,1,270,1,failure,no
31025,36,blue-collar,married,secondary,no,349,yes,no,cellular,20,apr,365,1,194,0,failure,no
31026,28,technician,single,secondary,no,335,yes,no,cellular,20,apr,122,3,194,0,failure,no
31027,56,admin.,married,secondary,no,382,no,no,cellular,20,apr,275,1,194,0,failure,no
31028,34,management,single,tertiary,no,-362,yes,yes,cellular,20,apr,7,6,194,0,failure,no
31029,35,technician,single,tertiary,no,1924,yes,no,cellular,20,apr,285,1,194,0,failure,no
31030,31,blue-collar,married,secondary,no,1664,yes,no,cellular,20,apr,158,1,182,1,success,no
31031,51,entrepreneur,divorced,tertiary,no,4,yes,yes,cellular,20,apr,74,5,194,0,failure,no
31032,43,unemployed,married,secondary,no,948,yes,no,cellular,20,apr,199,6,194,0,failure,no
31033,33,housemaid,married,primary,no,4136,yes,no,cellular,20,apr,178,5,194,0,failure,no
31034,35,blue-collar,married,secondary,no,365,yes,yes,cellular,20,apr,63,2,194,0,failure,no
31035,41,blue-collar,married,primary,no,951,yes,no,cellular,20,apr,23,4,194,0,failure,no
31036,51,blue-collar,married,primary,no,14,yes,yes,cellular,20,apr,233,2,329,1,failure,no
31037,48,blue-collar,married,primary,no,346,yes,no,cellular,20,apr,188,1,194,0,failure,no
31038,57,retired,married,primary,no,-384,yes,yes,telephone,20,apr,534,1,194,0,failure,no
31039,29,blue-collar,single,secondary,no,262,yes,no,cellular,20,apr,130,2,194,0,failure,no
31040,32,blue-collar,married,primary,no,474,yes,no,cellular,20,apr,198,1,194,0,failure,no
31041,33,technician,married,secondary,no,0,yes,no,cellular,20,apr,210,2,194,0,failure,no
31042,33,technician,single,secondary,no,235,yes,no,cellular,20,apr,352,1,194,0,failure,no
31043,50,blue-collar,married,primary,no,341,yes,yes,cellular,20,apr,670,4,340,2,success,yes
31044,38,services,married,secondary,no,797,yes,no,cellular,20,apr,62,4,194,0,failure,no
31045,25,blue-collar,single,secondary,no,586,yes,no,cellular,20,apr,712,1,194,0,failure,no
31046,30,admin.,single,secondary,no,1473,yes,no,cellular,20,apr,401,1,194,0,failure,no
31047,37,admin.,single,secondary,no,515,yes,no,cellular,20,apr,59,1,194,0,failure,no
31048,50,entrepreneur,married,tertiary,no,221,yes,no,cellular,20,apr,319,2,340,1,failure,no
31049,34,blue-collar,married,primary,no,1217,yes,no,cellular,20,apr,142,2,328,3,failure,no
31050,29,admin.,single,secondary,no,127,yes,yes,cellular,20,apr,314,1,194,0,failure,no
31051,35,management,single,tertiary,no,1422,yes,yes,cellular,20,apr,28,7,272,3,other,no
31052,54,housemaid,divorced,primary,no,502,yes,no,cellular,20,apr,317,1,194,0,failure,no
31053,44,blue-collar,single,secondary,no,0,no,no,cellular,20,apr,133,1,194,0,failure,yes
31054,43,services,divorced,secondary,no,266,yes,yes,cellular,20,apr,79,1,152,1,failure,no
31055,61,management,married,tertiary,no,267,no,no,cellular,20,apr,190,1,194,0,failure,yes
31056,24,blue-collar,married,secondary,no,1222,yes,no,cellular,20,apr,369,1,194,0,failure,no
31057,34,admin.,single,secondary,no,663,yes,no,cellular,20,apr,111,1,194,0,failure,no
31058,32,blue-collar,married,secondary,no,1281,yes,no,cellular,20,apr,222,1,194,0,failure,no
31059,35,technician,single,tertiary,no,122,no,no,cellular,20,apr,49,5,328,5,failure,no
31060,28,management,single,tertiary,no,145,yes,no,cellular,20,apr,277,1,194,0,failure,no
31061,23,technician,married,secondary,no,4,yes,no,cellular,20,apr,698,1,194,0,failure,no
31062,28,self-employed,single,tertiary,no,222,yes,no,cellular,20,apr,13,5,194,0,failure,no
31063,24,technician,single,secondary,no,393,yes,yes,cellular,20,apr,714,1,194,0,failure,no
31064,45,management,married,tertiary,no,-114,yes,no,cellular,20,apr,257,1,194,0,failure,no
31065,42,management,married,tertiary,no,72,yes,no,cellular,20,apr,124,2,348,3,failure,no
31066,33,blue-collar,married,secondary,no,1454,yes,no,cellular,20,apr,322,2,194,0,failure,no
31067,29,technician,single,tertiary,no,68,yes,no,cellular,20,apr,658,1,194,0,failure,no
31068,36,entrepreneur,married,secondary,no,13,yes,no,cellular,20,apr,98,3,194,0,failure,no
31069,53,management,married,tertiary,no,696,yes,no,cellular,20,apr,12,6,194,0,failure,no
31070,33,blue-collar,single,primary,no,910,yes,no,cellular,20,apr,42,1,194,0,failure,no
31071,49,services,married,secondary,no,1345,yes,no,cellular,20,apr,254,1,194,0,failure,no
31072,35,blue-collar,married,secondary,no,0,yes,yes,cellular,20,apr,123,3,194,0,failure,no
31073,42,blue-collar,married,tertiary,no,1993,yes,no,cellular,20,apr,97,2,194,0,failure,no
31074,33,blue-collar,married,primary,no,2861,yes,no,cellular,20,apr,128,3,194,0,failure,no
31075,37,admin.,married,secondary,no,756,yes,no,cellular,20,apr,207,2,194,0,failure,no
31076,29,blue-collar,divorced,secondary,no,-19,yes,no,cellular,20,apr,712,4,194,0,failure,yes
31077,45,technician,married,secondary,no,497,yes,no,cellular,20,apr,72,1,321,2,failure,no
31078,31,management,single,tertiary,no,635,yes,no,cellular,20,apr,37,1,320,2,failure,no
31079,48,management,married,tertiary,no,161,yes,no,cellular,20,apr,207,1,194,0,failure,no
31080,35,blue-collar,married,secondary,no,360,yes,no,telephone,20,apr,24,1,152,3,failure,no
31081,35,admin.,married,secondary,no,0,yes,no,cellular,20,apr,18,5,194,0,failure,no
31082,30,management,single,tertiary,no,63,yes,no,cellular,20,apr,260,1,320,1,other,no
31083,35,admin.,married,secondary,no,1345,yes,no,cellular,20,apr,163,1,271,1,failure,no
31084,51,self-employed,married,secondary,no,383,yes,no,cellular,20,apr,164,1,194,0,failure,no
31085,38,blue-collar,married,secondary,no,530,yes,no,cellular,20,apr,59,3,194,0,failure,no
31086,39,blue-collar,married,secondary,no,2299,yes,no,cellular,20,apr,450,1,271,1,failure,no
31087,36,technician,single,secondary,no,94,yes,no,cellular,20,apr,274,1,194,0,failure,no
31088,48,services,married,primary,no,0,yes,no,cellular,20,apr,90,2,259,1,failure,no
31089,61,retired,married,secondary,no,243,no,no,cellular,20,apr,194,1,194,0,failure,yes
31090,35,admin.,divorced,tertiary,no,262,yes,no,cellular,20,apr,690,2,335,4,other,no
31091,36,management,married,tertiary,no,139,yes,no,cellular,20,apr,79,1,194,0,failure,no
31092,31,blue-collar,single,secondary,no,88,yes,no,cellular,20,apr,21,5,194,0,failure,no
31093,47,services,single,tertiary,no,0,no,no,cellular,20,apr,96,1,194,0,failure,no
31094,50,admin.,married,secondary,no,335,yes,no,cellular,20,apr,166,4,194,0,failure,no
31095,42,admin.,married,secondary,no,0,yes,no,cellular,20,apr,72,1,154,2,failure,no
31096,41,admin.,married,secondary,no,67,no,no,cellular,20,apr,185,2,150,2,failure,no
31097,34,management,single,secondary,no,355,yes,no,cellular,20,apr,51,3,194,0,failure,no
31098,33,technician,single,secondary,no,4240,yes,no,cellular,20,apr,508,1,194,0,failure,no
31099,28,self-employed,married,tertiary,no,232,yes,yes,cellular,20,apr,219,1,194,0,failure,no
31100,35,blue-collar,married,secondary,no,243,yes,no,cellular,20,apr,41,3,194,0,failure,no
31101,34,technician,married,secondary,no,-228,yes,no,cellular,20,apr,187,3,332,3,other,no
31102,66,retired,married,primary,no,711,no,no,telephone,20,apr,137,5,194,0,failure,no
31103,25,blue-collar,single,primary,no,147,yes,no,cellular,20,apr,59,2,322,2,failure,no
31104,48,services,married,secondary,no,440,yes,no,cellular,20,apr,611,1,312,1,failure,no
31105,46,management,married,tertiary,no,189,yes,no,cellular,20,apr,45,1,154,1,failure,no
31106,28,blue-collar,single,secondary,no,1011,yes,no,cellular,20,apr,204,3,194,0,failure,no
31107,70,retired,married,secondary,no,2575,no,no,telephone,20,apr,216,2,194,0,failure,yes
31108,45,management,married,tertiary,no,126,yes,no,cellular,20,apr,92,1,342,1,failure,no
31109,32,blue-collar,married,primary,no,0,yes,no,cellular,20,apr,295,3,335,1,other,no
31110,40,blue-collar,married,secondary,no,1386,yes,yes,cellular,20,apr,396,3,151,4,other,no
31111,31,blue-collar,married,primary,no,2929,yes,no,cellular,20,apr,237,3,150,3,failure,no
31112,34,housemaid,married,tertiary,no,4958,yes,no,cellular,20,apr,11,5,152,2,failure,no
31113,39,services,married,secondary,no,18,yes,yes,cellular,20,apr,155,1,154,2,failure,no
31114,35,blue-collar,married,primary,no,396,yes,no,cellular,20,apr,110,1,194,0,failure,no
31115,46,blue-collar,married,secondary,no,1147,yes,no,cellular,20,apr,720,1,194,0,failure,yes
31116,46,blue-collar,single,secondary,no,338,yes,no,cellular,20,apr,178,4,194,0,failure,no
31117,59,admin.,single,secondary,no,-423,yes,yes,cellular,20,apr,84,1,194,0,failure,no
31118,46,technician,married,secondary,no,329,yes,no,cellular,20,apr,78,1,194,0,failure,no
31119,32,management,single,tertiary,no,2974,yes,no,cellular,20,apr,169,1,194,0,failure,no
31120,27,admin.,single,secondary,no,619,yes,no,cellular,20,apr,16,5,322,4,other,no
31121,41,technician,married,tertiary,no,532,yes,no,cellular,20,apr,414,2,285,1,failure,no
31122,37,services,single,secondary,no,99,yes,yes,cellular,20,apr,617,1,194,0,failure,no
31123,41,blue-collar,married,secondary,no,1522,yes,yes,cellular,20,apr,377,1,341,2,failure,no
31124,31,management,single,tertiary,no,775,yes,no,cellular,20,apr,207,1,308,2,failure,no
31125,51,technician,single,secondary,no,1153,yes,no,cellular,20,apr,76,5,194,0,failure,no
31126,59,services,married,primary,no,196,yes,no,telephone,20,apr,205,1,194,0,failure,no
31127,34,blue-collar,married,secondary,no,856,yes,no,cellular,20,apr,470,1,150,5,other,no
31128,32,technician,single,secondary,no,1819,yes,no,cellular,20,apr,62,1,340,2,failure,no
31129,59,management,divorced,tertiary,no,258,yes,no,cellular,20,apr,33,1,173,1,success,no
31130,32,management,single,tertiary,no,4262,yes,no,cellular,20,apr,246,1,152,1,failure,no
31131,24,blue-collar,married,secondary,no,0,yes,no,cellular,20,apr,83,3,306,4,failure,no
31132,35,management,single,tertiary,no,62,yes,no,cellular,20,apr,213,3,194,0,failure,yes
31133,37,entrepreneur,married,primary,no,1529,yes,no,cellular,20,apr,201,3,194,0,failure,no
31134,44,blue-collar,married,secondary,yes,105,yes,no,cellular,20,apr,586,1,194,0,failure,yes
31135,59,housemaid,divorced,tertiary,no,0,no,no,cellular,20,apr,379,1,332,2,other,no
31136,34,entrepreneur,single,secondary,no,318,yes,no,cellular,20,apr,40,1,150,2,failure,no
31137,28,services,married,secondary,no,1394,yes,no,cellular,20,apr,293,2,194,0,failure,no
31138,54,retired,married,secondary,no,303,yes,no,cellular,20,apr,240,1,349,2,failure,no
31139,26,blue-collar,single,primary,no,52,yes,no,cellular,20,apr,271,1,300,2,success,no
31140,32,technician,single,tertiary,no,1454,yes,no,cellular,20,apr,190,1,335,1,other,no
31141,40,admin.,single,secondary,no,2360,yes,no,cellular,20,apr,15,2,194,0,failure,no
31142,38,admin.,single,secondary,no,31,no,no,cellular,20,apr,59,3,194,0,failure,no
31143,38,services,married,secondary,no,-349,yes,no,cellular,20,apr,111,2,328,5,failure,no
31144,34,technician,single,secondary,no,1161,yes,no,cellular,20,apr,17,5,334,1,failure,no
31145,43,blue-collar,married,secondary,no,1927,yes,no,cellular,20,apr,149,1,152,1,failure,no
31146,34,blue-collar,married,secondary,no,965,yes,no,cellular,20,apr,372,2,332,2,other,no
31147,57,retired,married,primary,no,2961,no,no,cellular,20,apr,128,2,194,0,failure,no
31148,36,admin.,single,secondary,no,0,no,no,cellular,20,apr,637,1,194,0,failure,no
31149,36,blue-collar,married,secondary,no,0,yes,yes,cellular,20,apr,240,1,326,1,success,no
31150,39,blue-collar,married,primary,no,8637,yes,no,telephone,20,apr,78,1,313,1,failure,no
31151,59,management,married,tertiary,no,0,yes,yes,cellular,20,apr,392,1,194,0,failure,yes
31152,36,entrepreneur,married,secondary,no,24,yes,no,cellular,20,apr,88,1,154,2,failure,no
31153,44,blue-collar,married,secondary,no,508,yes,no,cellular,20,apr,222,1,154,1,failure,no
31154,34,blue-collar,single,secondary,no,565,yes,yes,cellular,20,apr,20,4,194,0,failure,no
31155,37,blue-collar,married,primary,no,1941,yes,no,cellular,20,apr,151,2,194,0,failure,no
31156,31,management,married,tertiary,no,491,yes,no,cellular,20,apr,15,1,326,1,other,no
31157,27,services,married,secondary,no,472,yes,no,cellular,20,apr,144,4,194,0,failure,no
31158,33,technician,single,secondary,no,151,yes,no,cellular,20,apr,104,3,236,6,failure,no
31159,43,blue-collar,married,secondary,no,701,yes,yes,cellular,20,apr,69,1,194,0,failure,no
31160,41,admin.,married,primary,no,1314,yes,no,cellular,20,apr,159,1,326,1,failure,no
31161,28,blue-collar,single,tertiary,no,1984,yes,no,cellular,20,apr,147,1,194,0,failure,no
31162,60,admin.,married,secondary,no,1914,yes,no,cellular,20,apr,65,1,287,3,failure,no
31163,37,services,married,secondary,no,184,yes,no,cellular,20,apr,53,1,348,3,failure,no
31164,41,blue-collar,married,primary,no,241,yes,no,cellular,20,apr,170,1,150,1,failure,no
31165,34,blue-collar,married,secondary,no,470,yes,yes,cellular,20,apr,217,1,194,0,failure,no
31166,41,technician,married,tertiary,no,585,yes,no,telephone,20,apr,60,1,194,0,failure,no
31167,38,self-employed,divorced,secondary,no,0,yes,no,cellular,20,apr,84,1,194,0,failure,no
31168,42,entrepreneur,single,secondary,no,1049,yes,yes,cellular,20,apr,180,1,194,0,failure,no
31169,29,blue-collar,divorced,secondary,no,291,yes,no,cellular,20,apr,405,2,194,0,failure,no
31170,50,blue-collar,divorced,secondary,no,881,yes,yes,cellular,20,apr,162,1,194,0,failure,no
31171,35,blue-collar,married,secondary,no,94,yes,no,cellular,20,apr,75,1,194,0,failure,no
31172,46,services,divorced,secondary,no,348,yes,no,cellular,20,apr,323,1,194,0,failure,no
31173,40,blue-collar,married,secondary,no,565,yes,yes,cellular,20,apr,297,2,194,0,failure,no
31174,20,student,single,secondary,no,330,no,no,cellular,20,apr,159,2,194,0,failure,no
31175,33,blue-collar,married,secondary,no,3458,yes,no,cellular,20,apr,54,1,194,0,failure,no
31176,34,admin.,single,secondary,no,1352,yes,no,cellular,20,apr,126,1,334,3,other,no
31177,45,blue-collar,married,primary,yes,-443,yes,yes,cellular,20,apr,691,1,194,0,failure,yes
31178,56,services,married,secondary,no,159,yes,no,cellular,20,apr,132,3,194,0,failure,no
31179,39,technician,married,tertiary,no,1524,no,no,cellular,20,apr,567,1,194,0,failure,yes
31180,51,housemaid,married,tertiary,no,6700,yes,yes,cellular,20,apr,64,4,194,0,failure,no
31181,28,blue-collar,married,primary,no,674,yes,no,telephone,20,apr,22,1,194,0,failure,no
31182,36,blue-collar,married,primary,no,1925,yes,no,cellular,20,apr,904,2,194,0,failure,yes
31183,29,blue-collar,married,secondary,no,2378,yes,yes,cellular,20,apr,239,1,276,6,failure,no
31184,39,blue-collar,married,secondary,no,1165,yes,no,cellular,20,apr,354,1,194,0,failure,no
31185,31,services,single,secondary,no,0,yes,no,cellular,20,apr,400,1,194,0,failure,no
31186,34,admin.,married,secondary,no,1183,yes,no,cellular,20,apr,575,2,194,0,failure,no
31187,35,services,married,secondary,no,1047,yes,no,cellular,20,apr,95,2,194,0,failure,no
31188,35,services,single,secondary,no,-291,yes,no,cellular,20,apr,197,3,194,0,failure,no
31189,35,blue-collar,married,secondary,no,876,yes,no,cellular,20,apr,318,1,194,0,failure,no
31190,32,management,married,tertiary,no,3154,no,no,cellular,20,apr,96,2,150,2,failure,no
31191,43,blue-collar,married,primary,no,517,yes,no,cellular,20,apr,138,2,263,7,failure,no
31192,33,blue-collar,married,primary,no,681,yes,no,cellular,20,apr,222,1,194,0,failure,no
31193,35,management,married,tertiary,no,2123,yes,no,cellular,20,apr,54,1,273,3,failure,no
31194,44,admin.,divorced,secondary,no,-43,yes,yes,cellular,20,apr,206,1,194,0,failure,no
31195,54,blue-collar,married,secondary,no,1827,no,no,cellular,20,apr,167,1,350,1,failure,no
31196,50,management,married,tertiary,no,1822,yes,no,cellular,20,apr,6,1,194,0,failure,no
31197,40,admin.,single,secondary,no,315,yes,no,cellular,20,apr,44,1,194,0,failure,no
31198,55,blue-collar,divorced,secondary,no,462,yes,no,cellular,20,apr,157,1,332,3,failure,no
31199,50,services,divorced,secondary,no,2015,yes,no,cellular,20,apr,715,1,152,1,failure,no
31200,44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,apr,87,2,151,3,failure,no
31201,44,technician,divorced,secondary,no,-865,yes,no,cellular,20,apr,334,1,194,0,failure,no
31202,39,services,married,secondary,no,3870,yes,no,cellular,20,apr,72,1,194,0,failure,no
31203,46,blue-collar,married,primary,no,859,yes,no,cellular,20,apr,9,1,194,0,failure,no
31204,35,self-employed,married,secondary,no,598,yes,no,cellular,20,apr,245,1,194,0,failure,no
31205,40,technician,single,tertiary,no,825,yes,no,cellular,20,apr,38,1,335,1,other,no
31206,34,blue-collar,married,primary,no,2798,yes,no,cellular,20,apr,297,4,194,0,failure,no
31207,39,blue-collar,married,secondary,no,56,yes,no,telephone,20,apr,368,1,194,0,failure,no
31208,36,services,married,secondary,no,878,yes,no,cellular,20,apr,108,1,194,0,failure,no
31209,37,admin.,married,secondary,no,2320,yes,no,cellular,20,apr,59,3,342,1,other,no
31210,40,admin.,single,tertiary,no,283,yes,no,cellular,20,apr,222,1,153,4,failure,no
31211,35,admin.,single,secondary,no,424,yes,no,cellular,20,apr,23,4,194,0,failure,no
31212,46,services,married,secondary,no,327,yes,yes,cellular,20,apr,148,2,194,0,failure,no
31213,42,blue-collar,married,secondary,no,2717,yes,yes,cellular,20,apr,181,2,270,2,failure,no
31214,43,blue-collar,married,secondary,no,314,yes,yes,cellular,20,apr,247,3,339,2,failure,no
31215,40,admin.,single,secondary,no,576,yes,yes,cellular,20,apr,114,3,194,0,failure,no
31216,37,admin.,divorced,tertiary,no,43,yes,no,cellular,20,apr,328,2,264,2,failure,no
31217,30,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,190,2,326,1,other,no
31218,42,blue-collar,married,primary,no,208,yes,no,cellular,20,apr,82,1,194,0,failure,no
31219,32,blue-collar,married,primary,no,2,yes,yes,cellular,20,apr,180,3,284,1,failure,no
31220,50,blue-collar,divorced,secondary,no,-1,yes,no,telephone,20,apr,151,1,194,0,failure,no
31221,32,admin.,married,secondary,no,3052,yes,yes,cellular,20,apr,253,3,151,4,failure,no
31222,50,management,divorced,tertiary,no,516,yes,yes,cellular,20,apr,198,1,194,0,failure,no
31223,52,blue-collar,married,secondary,no,782,yes,yes,cellular,20,apr,104,1,194,0,failure,no
31224,31,blue-collar,married,secondary,no,631,yes,no,cellular,20,apr,211,2,152,2,failure,no
