,age,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,divorced,married,single,failure,other,success
36667,29,2,0,1135,1,0,0,26,5,407,2,98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36668,32,3,0,410,1,0,0,26,5,252,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36669,36,3,0,635,0,0,0,26,5,80,1,102,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36670,32,2,0,712,0,0,0,26,5,112,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36671,36,2,0,144,0,0,0,26,5,87,1,308,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36672,55,2,0,217,1,1,0,26,5,176,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
36673,25,2,0,304,0,0,0,26,5,226,2,194,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36674,26,3,0,39,0,0,0,26,5,396,3,194,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36675,21,2,0,164,0,0,0,26,5,260,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36676,53,1,0,655,1,0,0,26,5,103,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36677,56,1,0,23,0,0,1,26,5,108,4,194,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
36678,34,2,0,2178,1,0,0,26,5,41,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36679,28,2,0,0,1,1,0,26,5,89,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36680,28,2,0,147,1,1,0,26,5,82,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36681,29,3,0,2907,1,0,0,26,5,150,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36682,25,2,0,3,0,0,0,26,5,170,1,194,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36683,34,3,0,402,0,0,0,26,5,147,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36684,28,2,0,6551,0,0,0,26,5,362,1,77,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36685,33,3,0,1077,0,0,0,26,5,118,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36686,26,3,0,255,0,0,0,26,5,264,2,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36687,60,3,0,3461,0,0,0,26,5,94,2,112,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36688,29,3,0,795,0,0,0,26,5,258,1,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36689,25,2,0,1847,0,0,0,26,5,137,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36690,60,3,0,1574,0,0,0,26,5,189,2,349,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36691,32,3,0,312,0,0,0,26,5,208,2,98,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
36692,25,3,0,906,0,0,0,26,5,253,1,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36693,21,2,0,524,0,0,0,26,5,185,1,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36694,34,3,0,2555,1,0,0,26,5,129,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36695,32,3,0,8,1,0,0,26,5,175,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36696,24,2,0,1234,0,0,0,27,5,480,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36697,41,3,0,1081,0,0,0,27,5,229,3,194,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
36698,50,3,0,843,0,1,0,27,5,71,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36699,44,3,0,2033,0,0,0,27,5,158,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36700,47,3,0,2279,1,1,0,27,5,161,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36701,30,2,0,983,1,0,0,27,5,189,2,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36702,29,3,0,2305,0,0,0,27,5,82,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
36703,56,2,0,854,0,0,0,27,5,121,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36704,47,2,0,2232,0,0,0,27,5,439,1,103,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36705,37,2,0,1967,0,0,0,27,5,242,1,212,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36706,27,3,0,80,0,0,0,27,5,188,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36707,34,2,0,1406,1,0,0,27,5,145,1,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36708,60,2,0,1923,0,0,0,27,5,282,1,194,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
36709,27,3,0,7,0,0,0,27,5,483,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36710,49,1,0,5038,1,0,1,27,5,108,1,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
36711,37,2,0,1559,0,0,0,27,5,81,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36712,27,2,0,274,0,0,0,27,5,283,1,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36713,28,2,0,157,0,0,0,27,5,155,3,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36714,50,2,0,77,0,0,0,27,5,138,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
36715,58,1,1,-235,0,1,1,27,5,93,2,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36716,24,3,0,0,1,0,0,27,5,122,2,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36717,26,2,0,2509,0,0,0,27,5,776,3,97,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36718,43,3,0,1188,0,0,0,27,5,140,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36719,30,2,0,1027,1,0,0,27,5,136,2,114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36720,39,2,0,505,0,0,0,27,5,86,4,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36721,25,3,0,430,0,1,0,27,5,145,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36722,37,2,0,7,1,0,0,27,5,224,7,105,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36723,24,2,0,383,0,0,0,27,5,101,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36724,60,2,0,2063,0,0,0,27,5,95,1,99,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
36725,25,3,0,808,0,0,0,27,5,268,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36726,32,2,0,10287,1,0,0,27,5,281,4,188,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36727,32,2,0,0,0,0,0,27,5,123,2,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
36728,25,2,0,92,0,0,0,27,5,297,1,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36729,30,3,0,5359,0,0,0,27,5,119,1,98,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
36730,54,3,0,384,0,1,0,27,5,200,1,194,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
36731,45,3,0,0,0,0,0,27,5,114,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36732,39,2,0,3471,1,0,0,27,5,113,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36733,35,2,0,1368,0,0,0,27,5,329,1,41,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
36734,26,2,0,0,0,0,0,27,5,107,2,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36735,32,2,0,1649,0,0,0,27,5,204,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36736,54,3,0,3076,0,0,0,27,5,367,2,194,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
36737,43,3,0,1336,1,1,0,27,5,82,2,309,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36738,25,2,0,425,0,0,0,27,5,100,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36739,46,3,0,2199,0,0,1,27,5,146,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36740,24,2,0,192,0,0,0,27,5,424,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36741,44,3,0,7818,0,0,0,27,5,412,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36742,36,3,0,217,0,0,0,27,5,103,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36743,56,2,0,4118,0,0,1,27,5,165,1,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36744,38,2,0,2442,0,0,0,27,5,161,1,100,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
36745,25,3,0,222,0,0,0,27,5,114,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36746,23,2,0,1358,0,0,0,27,5,237,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36747,28,3,0,0,0,0,1,27,5,198,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36748,42,3,0,261,0,0,0,27,5,207,5,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36749,21,2,0,2265,0,0,0,27,5,156,4,99,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36750,58,2,0,196,0,1,0,27,5,110,3,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
36751,54,3,0,55,1,0,0,27,5,183,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36752,25,3,0,760,1,0,0,27,5,223,3,89,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36753,55,2,0,1872,0,0,0,27,5,76,3,103,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36754,32,2,0,4339,1,1,0,27,5,76,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36755,25,2,0,277,0,0,0,27,5,311,2,194,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36756,39,2,0,254,0,0,0,27,5,128,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36757,28,3,0,1109,1,0,0,27,5,89,4,310,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36758,32,3,0,312,1,0,0,27,5,99,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
36759,30,3,0,48,0,0,0,27,5,144,2,187,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
36760,52,2,0,196,1,1,0,27,5,99,2,99,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
36761,43,2,0,132,0,0,0,27,5,187,2,71,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36762,39,3,0,437,0,0,1,27,5,186,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36763,29,3,0,559,0,0,1,27,5,86,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36764,56,2,0,1671,0,0,0,28,5,158,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36765,23,2,0,565,0,0,0,28,5,162,7,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36766,50,3,0,253,0,0,0,28,5,513,9,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36767,34,3,0,8000,0,0,0,28,5,110,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36768,29,2,0,3748,0,0,0,28,5,322,3,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
36769,26,3,0,2506,0,0,0,28,5,210,2,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
36770,36,3,0,687,1,0,0,28,5,568,8,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
36771,58,2,0,3382,0,1,0,28,5,294,2,309,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36772,36,2,0,953,1,0,0,28,5,77,1,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36773,35,3,0,777,0,1,0,28,5,85,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36774,45,2,0,2033,0,0,0,28,5,48,4,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36775,30,2,0,0,0,0,0,28,5,93,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36776,24,2,0,501,0,0,0,28,5,121,6,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36777,24,2,0,434,0,0,0,28,5,331,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36778,31,2,0,278,0,0,0,28,5,95,3,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
36779,25,2,0,517,0,0,0,28,5,135,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36780,51,3,0,994,0,0,0,28,5,414,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36781,30,3,0,1269,0,0,0,28,5,361,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36782,45,3,0,1411,0,0,0,28,5,142,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36783,32,2,0,604,0,1,0,28,5,95,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36784,38,2,0,311,1,0,0,28,5,61,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36785,35,3,0,2288,0,0,1,28,5,32,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36786,57,3,0,0,0,0,0,28,5,141,3,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36787,37,3,0,23,1,0,1,28,5,71,1,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36788,55,2,0,602,0,0,0,1,6,324,3,90,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36789,57,2,0,2464,0,0,0,1,6,113,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36790,57,3,0,473,0,0,0,1,6,295,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36791,55,2,0,511,1,0,0,1,6,108,1,94,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
36792,28,3,0,14,0,0,0,1,6,201,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36793,38,3,0,0,1,0,0,1,6,71,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36794,48,3,0,1167,1,1,0,1,6,264,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36795,46,2,0,3280,0,0,0,1,6,110,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36796,26,3,0,1274,1,0,0,1,6,190,1,84,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36797,25,3,0,343,0,0,0,1,6,377,1,194,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
36798,49,3,0,1808,1,0,0,1,6,205,1,95,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36799,25,2,0,1199,0,0,0,1,6,287,1,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36800,40,3,0,3355,0,0,0,1,6,212,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36801,43,3,0,0,0,0,0,1,6,346,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36802,38,2,0,70,0,0,0,1,6,263,1,194,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
36803,41,3,0,2611,1,0,0,1,6,129,1,314,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
36804,47,3,0,213,0,0,0,1,6,154,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36805,37,3,0,6968,0,0,0,1,6,175,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36806,46,3,0,4629,0,0,0,1,6,67,1,41,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36807,24,2,0,839,0,0,0,1,6,65,1,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36808,45,2,0,1723,0,0,0,1,6,166,2,194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36809,33,3,0,1323,0,0,0,1,6,327,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36810,45,3,0,2552,0,0,0,1,6,69,1,293,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36811,30,3,0,155,1,0,0,1,6,353,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36812,59,2,0,205,0,0,1,1,6,277,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36813,59,3,0,1312,1,0,0,1,6,244,2,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36814,46,2,0,5862,0,0,0,1,6,84,1,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36815,26,2,0,2613,0,0,0,1,6,326,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36816,31,1,0,3652,0,0,0,1,6,285,1,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
36817,58,3,0,2094,0,0,0,1,6,161,2,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
36818,34,2,0,528,0,0,0,1,6,165,1,124,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36819,58,3,0,2764,0,0,0,1,6,459,1,196,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36820,25,2,0,938,0,0,0,1,6,1048,1,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36821,53,2,0,284,0,0,0,1,6,781,1,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36822,42,2,0,707,0,0,0,1,6,233,1,348,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36823,43,3,0,1059,0,1,0,1,6,335,2,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36824,49,2,0,1684,0,1,0,1,6,412,2,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36825,54,3,0,534,0,0,0,1,6,177,2,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36826,47,2,0,293,0,0,0,1,6,251,1,90,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
36827,55,2,0,0,1,1,0,1,6,106,1,91,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
36828,52,2,0,0,1,0,0,1,6,144,1,83,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36829,37,3,0,1352,0,0,0,1,6,93,1,347,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36830,52,1,0,1998,0,0,1,1,6,153,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36831,60,3,0,261,1,1,0,1,6,128,1,192,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36832,34,2,0,262,0,0,0,1,6,339,1,194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36833,57,3,0,1292,0,0,0,1,6,151,1,69,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36834,35,3,0,671,1,0,0,1,6,128,1,83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
36835,56,3,0,1407,0,0,0,1,6,388,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36836,47,2,0,1819,0,0,0,1,6,180,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36837,46,3,0,0,1,0,0,1,6,87,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36838,52,1,0,1629,0,0,1,1,6,192,1,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36839,45,3,0,98,0,0,0,1,6,761,2,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36840,48,1,0,332,1,0,0,1,6,262,1,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
36841,50,3,0,85,0,1,0,1,6,141,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36842,49,3,0,493,0,0,0,1,6,161,1,39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36843,30,3,0,147,0,0,0,1,6,153,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36844,54,2,0,0,0,0,0,1,6,174,1,81,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36845,53,2,0,2851,0,1,1,1,6,89,1,119,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36846,43,3,0,2367,0,0,0,1,6,114,1,38,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
36847,42,3,0,0,0,0,0,1,6,450,1,196,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36848,46,2,0,2087,0,0,0,1,6,111,1,119,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36849,23,2,0,31,0,0,0,1,6,192,1,194,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
36850,48,3,0,3842,0,0,0,1,6,215,2,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36851,30,3,0,3343,0,0,0,1,6,235,1,194,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
36852,38,3,0,25,1,0,0,1,6,232,2,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36853,38,2,0,804,0,0,0,1,6,1087,1,194,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
36854,34,2,0,1011,0,0,0,1,6,253,1,194,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36855,39,3,0,139,0,0,1,1,6,182,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36856,58,1,0,1727,0,0,1,1,6,336,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36857,57,1,0,698,0,0,1,1,6,53,2,194,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
36858,60,3,0,3824,0,0,0,1,6,195,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36859,58,3,0,883,0,0,0,1,6,373,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36860,31,3,0,283,0,0,0,1,6,134,1,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
36861,27,2,0,0,0,0,0,1,6,181,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
36862,44,3,0,7541,1,0,1,1,6,55,2,82,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
36863,34,3,0,690,1,0,0,1,6,95,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36864,50,2,0,0,0,0,0,1,6,113,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
36865,40,2,0,1451,0,0,0,1,6,314,1,194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36866,36,3,0,202,0,0,0,1,6,206,1,192,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36867,41,3,0,10758,1,0,0,1,6,288,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36868,36,3,0,387,0,0,0,2,6,327,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36869,36,2,0,119,0,0,0,2,6,93,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36870,47,3,0,2351,0,0,0,2,6,163,2,84,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36871,30,3,0,3289,0,0,0,2,6,111,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36872,32,3,0,0,1,0,0,2,6,149,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36873,47,2,0,172,0,0,1,2,6,23,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36874,43,2,0,1025,1,0,0,2,6,106,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36875,29,3,0,92,0,0,0,2,6,101,1,92,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
36876,54,2,0,1664,0,0,0,2,6,257,3,194,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
36877,26,3,0,1623,0,0,0,2,6,479,1,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
36878,34,3,0,2466,0,0,0,2,6,143,1,281,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
